user_id,signup_date,subscription_plan,monthly_price,discount_applied,tenure_months,monthly_usage_hours,sessions_per_month,device_type,region,age_group,acquisition_channel,referral_flag,customer_support_tickets,payment_failures,content_category_preference,engagement_score,churn_flag,churn_probability,lifetime_value,churn_reason,price_sensitivity,customer_satisfaction,lifecycle_stage,usage_trend,support_sentiment,competitor_exposure,promotion_type
100663,2024-04-29,Basic,299,0.1,43,23.2,24,Tablet,South,45-54,"Meta Ads",0,0,1,Comedy,2.35,1,0.71,3373.77,"Low usage",Medium,Satisfied,Mature,Increasing,"No contact",Occasional,Retention
100664,2024-10-24,Standard,499,0,1,17.1,26,Tablet,West,55+,Referral,0,0,0,Fitness,2.07,1,0.74,128.16,"Low usage",Medium,"Very dissatisfied",Onboarding,Increasing,"No contact",Occasional,None
100665,2024-12-03,Basic,299,0.3,32,74.2,24,TV,East,55+,Organic,0,0,0,Fitness,5.41,0,0.33,4495.54,Active,Medium,Neutral,Mature,Increasing,"No contact",None,Referral
100666,2023-04-04,Basic,299,0,33,12.7,51,TV,East,25-34,Referral,0,0,0,Comedy,2.8,1,0.65,3427.74,"Switched to competitor",Medium,Neutral,Mature,Stable,"No contact",Occasional,None
100667,2023-07-18,Standard,499,0.2,7,5.3,12,Mobile,East,35-44,Organic,0,2,0,Drama,0.8,1,0.9,277.36,"Switched to competitor",Medium,Dissatisfied,Growth,Stable,Negative,Occasional,Retention
100668,2023-07-23,Standard,499,0,31,5.3,11,Tablet,North,35-44,"Meta Ads",0,1,0,Education,0.76,1,0.91,1458.62,"Low content relevance",Low,Dissatisfied,Mature,Stable,Negative,None,None
100669,2024-02-15,Basic,299,0,26,11.6,39,Laptop,South,25-34,Referral,1,0,0,Comedy,2.26,1,0.72,2179.81,"Low content relevance",Medium,Neutral,Mature,Declining,"No contact",Occasional,None
100670,2021-05-14,Premium,799,0.1,7,14.1,31,TV,North,45-54,"Google Ads",0,0,1,Fitness,2.09,1,0.74,1305.26,"Low content relevance",Low,Dissatisfied,Growth,Increasing,"No contact",None,Seasonal
100671,2021-02-27,Standard,499,0,36,12.4,58,Mobile,West,35-44,"Google Ads",0,1,0,Technology,3.06,1,0.62,6820.08,"Poor app experience",Medium,Neutral,Mature,Stable,Neutral,Occasional,None
100672,2022-11-16,Basic,299,0,46,14.2,6,Tablet,West,35-44,Organic,1,0,0,Drama,1.09,1,0.86,1860.03,"Low content relevance",Medium,"Very dissatisfied",Mature,Stable,"No contact",Occasional,None
100673,2022-11-03,Basic,299,0.3,24,31.6,42,TV,East,18-24,"Google Ads",1,0,0,Comedy,3.58,0,0.56,2231.15,Active,High,Neutral,Mature,Stable,"No contact",None,Retention
100674,2021-06-22,Premium,799,0,5,34.4,59,Tablet,West,18-24,Referral,0,2,0,Technology,4.42,0,0.45,2190.81,Active,Medium,Satisfied,Onboarding,Declining,Neutral,None,None
100675,2023-03-26,Standard,499,0.2,22,57.5,38,Mobile,South,18-24,Referral,0,2,2,Comedy,4.97,0,0.38,5415.45,Active,Low,Satisfied,Mature,Stable,Positive,Occasional,Seasonal
100676,2024-03-18,Basic,299,0,44,21.5,52,TV,South,45-54,Referral,0,1,0,Technology,3.37,0,0.58,5500.71,Active,Low,"Very satisfied",Mature,Stable,Neutral,None,None
100677,2021-03-21,Basic,299,0.3,36,17.9,14,TV,East,35-44,Referral,0,2,0,Drama,1.63,1,0.8,1523.79,"Low content relevance",Medium,Neutral,Mature,Increasing,Negative,Occasional,Seasonal
100678,2023-06-05,Standard,499,0.3,3,7.7,46,Laptop,North,35-44,"Meta Ads",1,1,0,Comedy,2.3,1,0.71,299.03,"Low usage",Medium,"Very satisfied",Onboarding,Increasing,Neutral,None,Referral
100679,2024-05-21,Basic,299,0,37,10.4,15,Mobile,South,18-24,Email,0,2,1,Drama,1.22,1,0.85,1674.55,"Switched to competitor",Medium,Dissatisfied,Mature,Increasing,Negative,High,None
100680,2021-07-22,Standard,499,0.1,38,13.3,58,Mobile,South,45-54,Organic,0,0,1,Education,3.12,1,0.61,6606.12,"Price too high",Medium,"Very dissatisfied",Mature,Stable,"No contact",None,Retention
100681,2023-02-03,Premium,799,0.2,46,23.5,18,TV,East,18-24,"Meta Ads",0,0,0,Fitness,2.13,1,0.74,7770.32,"Low usage",High,"Very satisfied",Mature,Increasing,"No contact",Occasional,Seasonal
100682,2024-06-06,Basic,299,0,6,1.1,34,Tablet,North,25-34,Referral,0,1,1,Fitness,1.43,1,0.82,318.29,"Price too high",High,Satisfied,Growth,Stable,Negative,Occasional,None
100683,2024-06-04,Premium,799,0.2,25,17.5,7,Tablet,West,55+,Organic,1,0,0,Drama,1.33,1,0.83,2636.9,"Low content relevance",Low,Neutral,Mature,Stable,"No contact",Occasional,Retention
100684,2024-11-26,Premium,799,0.3,23,15.8,3,Tablet,South,35-44,Referral,0,2,0,Drama,1.07,1,0.87,1707.74,"Switched to competitor",High,"Very satisfied",Mature,Declining,Positive,None,Seasonal
100685,2021-02-16,Premium,799,0,12,33.4,42,Laptop,North,55+,Email,1,1,0,Technology,3.68,0,0.54,4377.65,Active,Low,Satisfied,Growth,Stable,Negative,Occasional,None
100686,2024-06-10,Premium,799,0.2,28,16.4,3,Mobile,East,45-54,Email,1,2,3,Technology,1.1,1,0.86,2442.6,"Low usage",Medium,"Very satisfied",Mature,Declining,Neutral,High,Referral
100687,2024-08-21,Premium,799,0,44,14.4,59,Tablet,West,25-34,"Meta Ads",0,2,0,Comedy,3.22,1,0.6,14044.95,"Low content relevance",Medium,Neutral,Mature,Stable,Negative,None,None
100688,2024-03-12,Standard,499,0.1,40,16.1,11,TV,West,18-24,Organic,0,0,1,Comedy,1.41,1,0.83,3142.59,"Low content relevance",Medium,"Very satisfied",Mature,Stable,"No contact",None,Seasonal
100689,2024-12-09,Standard,499,0,32,15.5,22,Laptop,North,45-54,Email,1,1,0,Comedy,1.81,1,0.78,3585.87,"Low usage",Medium,Satisfied,Mature,Stable,Neutral,High,None
100690,2024-10-28,Standard,499,0,25,15.3,11,Laptop,South,25-34,"Meta Ads",0,0,0,Comedy,1.36,1,0.83,2104.96,"Low usage",High,Satisfied,Mature,Increasing,"No contact",Occasional,None
100691,2024-07-06,Premium,799,0,34,14.1,13,Tablet,East,35-44,Referral,1,0,0,Fitness,1.37,1,0.83,4617.55,"Price too high",Medium,Neutral,Mature,Declining,"No contact",None,None
100692,2022-10-18,Basic,299,0,30,17.1,14,Laptop,West,35-44,Email,0,1,1,Comedy,1.59,1,0.8,1769.52,"Poor app experience",Medium,Dissatisfied,Mature,Stable,Positive,None,None
100693,2022-04-16,Basic,299,0.2,37,19.9,52,TV,East,18-24,Email,0,0,0,Drama,3.27,0,0.59,3590.67,Active,Low,Neutral,Mature,Stable,"No contact",Occasional,Retention
100694,2023-08-29,Basic,299,0,18,9.2,51,Tablet,North,18-24,Organic,0,1,0,Education,2.59,1,0.68,1729.45,"Price too high",Medium,Satisfied,Mature,Declining,Positive,Occasional,None
100695,2023-11-02,Premium,799,0,35,6.9,6,TV,East,55+,"Google Ads",1,0,0,Drama,0.65,1,0.92,2255.24,"Low usage",Low,Satisfied,Mature,Stable,"No contact",None,None
100696,2024-09-15,Premium,799,0,48,10.8,14,Mobile,East,25-34,"Google Ads",0,1,0,Comedy,1.21,1,0.85,5757.56,"Price too high",Medium,Neutral,Mature,Stable,Neutral,None,None
100697,2023-01-06,Standard,499,0,37,7.7,17,Mobile,South,18-24,"Meta Ads",0,0,3,Comedy,1.14,1,0.86,2611.39,"Low usage",Low,Satisfied,Mature,Stable,"No contact",High,None
100698,2023-02-23,Basic,299,0.1,41,8.6,43,TV,South,18-24,"Meta Ads",0,0,0,Drama,2.24,1,0.72,3066.27,"Switched to competitor",Low,Satisfied,Mature,Declining,"No contact",Occasional,Seasonal
100699,2023-08-26,Standard,499,0,6,20.1,14,TV,East,18-24,Organic,1,0,0,Drama,1.77,1,0.78,657.49,"Low usage",Low,Satisfied,Growth,Declining,"No contact",Occasional,None
100700,2021-12-24,Basic,299,0.2,19,11.9,1,Laptop,West,35-44,Referral,0,0,0,Education,0.75,1,0.91,422.9,"Low usage",Low,Neutral,Mature,Declining,"No contact",Occasional,Referral
100701,2023-08-30,Standard,499,0.1,22,26.3,56,Tablet,South,35-44,"Meta Ads",0,1,0,Education,3.82,0,0.53,4682.68,Active,Medium,Neutral,Mature,Stable,Positive,None,Referral
100702,2024-12-02,Basic,299,0.2,32,12.2,16,TV,West,18-24,"Google Ads",0,2,0,Education,1.37,1,0.83,1301.06,"Poor app experience",Medium,Satisfied,Mature,Stable,Negative,Occasional,Seasonal
100703,2022-10-30,Premium,799,0,27,26.8,8,Mobile,South,45-54,Organic,0,0,0,Education,1.93,1,0.76,5165.74,"Low usage",Low,"Very satisfied",Mature,Increasing,"No contact",Occasional,None
100704,2022-01-08,Standard,499,0.2,16,11.5,41,Mobile,East,18-24,Email,1,1,0,Fitness,2.33,1,0.71,1846.42,"Low content relevance",Medium,Satisfied,Growth,Increasing,Neutral,Occasional,Retention
100705,2023-10-29,Standard,499,0,26,7,19,Mobile,North,55+,"Meta Ads",1,1,1,Technology,1.18,1,0.85,1899.42,"Low content relevance",Medium,"Very satisfied",Mature,Increasing,Negative,Occasional,None
100706,2024-02-20,Standard,499,0,39,15.7,5,TV,North,18-24,"Meta Ads",0,0,0,Technology,1.14,1,0.86,2752.55,"Price too high",Medium,Dissatisfied,Mature,Declining,"No contact",Occasional,None
100707,2024-10-03,Standard,499,0.2,4,36.7,38,Tablet,South,18-24,"Meta Ads",0,1,0,Fitness,3.72,0,0.54,736.98,Active,High,Dissatisfied,Onboarding,Stable,Neutral,Occasional,Retention
100708,2022-11-07,Basic,299,0.2,16,13.9,19,Tablet,North,18-24,"Meta Ads",0,0,0,Comedy,1.59,1,0.8,754.99,"Price too high",Medium,Neutral,Growth,Increasing,"No contact",None,Seasonal
100709,2021-03-31,Standard,499,0,19,65.7,11,Mobile,South,55+,"Meta Ads",0,1,0,Education,4.38,0,0.46,5152.21,Active,High,Satisfied,Mature,Stable,Negative,None,None
100710,2022-11-29,Premium,799,0.3,28,6.1,46,Tablet,East,45-54,"Google Ads",0,1,0,Technology,2.21,1,0.73,4293.98,"Low content relevance",Medium,Neutral,Mature,Declining,Negative,Occasional,Referral
100711,2024-09-01,Standard,499,0.2,17,56.2,40,Mobile,West,45-54,Organic,0,1,0,Education,4.97,0,0.38,4184.67,Active,High,Neutral,Growth,Stable,Negative,Occasional,Referral
100712,2024-04-16,Standard,499,0,45,18.6,47,Mobile,West,35-44,Email,0,0,0,Fitness,3,1,0.63,8357.94,"Low usage",High,Neutral,Mature,Declining,"No contact",None,None
100713,2022-06-24,Premium,799,0,2,29.3,51,Mobile,North,18-24,"Google Ads",1,1,1,Comedy,3.8,0,0.53,753.4,Active,High,Neutral,Onboarding,Declining,Negative,Occasional,None
100714,2023-01-02,Premium,799,0,2,55,9,Mobile,West,55+,"Google Ads",1,0,0,Education,3.66,0,0.55,725.64,Active,High,Dissatisfied,Onboarding,Stable,"No contact",Occasional,None
100715,2023-05-19,Standard,499,0,24,42.6,53,Laptop,South,45-54,Organic,1,2,0,Drama,4.68,0,0.42,6953.81,Active,Low,"Very satisfied",Mature,Increasing,Positive,None,None
100716,2021-02-10,Standard,499,0,27,8.4,45,Mobile,West,55+,Organic,0,1,2,Technology,2.3,1,0.71,3844.65,"Low usage",Low,Satisfied,Mature,Stable,Neutral,Occasional,None
100717,2023-01-10,Premium,799,0,4,5.8,42,Laptop,West,45-54,"Google Ads",0,2,2,Fitness,2.03,1,0.75,804.95,"Low usage",Medium,"Very satisfied",Onboarding,Stable,Negative,None,None
100718,2022-05-17,Premium,799,0,48,17.3,39,Mobile,East,25-34,"Meta Ads",0,1,0,Drama,2.6,1,0.68,12371.61,"Switched to competitor",Medium,Neutral,Mature,Declining,Positive,Occasional,None
100719,2023-08-17,Premium,799,0,36,32.2,43,Laptop,South,35-44,Email,1,1,0,Drama,3.65,0,0.55,13025.88,Active,High,Neutral,Mature,Increasing,Negative,Occasional,None
100720,2024-03-14,Standard,499,0,20,6.1,11,Tablet,South,55+,"Google Ads",0,0,0,Comedy,0.81,1,0.9,1002.95,"Price too high",Low,"Very satisfied",Mature,Increasing,"No contact",Occasional,None
100721,2024-05-09,Basic,299,0,12,37.4,11,TV,West,25-34,Organic,0,0,0,Technology,2.68,1,0.67,1193.03,"Low usage",High,"Very satisfied",Growth,Stable,"No contact",High,None
100722,2023-07-18,Basic,299,0,28,20.8,44,TV,East,25-34,Email,0,0,0,Education,3.01,1,0.63,3126.52,"Price too high",Low,"Very satisfied",Mature,Increasing,"No contact",None,None
100723,2022-04-06,Basic,299,0.1,29,13.8,55,Mobile,South,35-44,Referral,0,0,0,Education,3.03,1,0.62,2933.72,"Low usage",Low,Satisfied,Mature,Increasing,"No contact",High,Seasonal
100724,2023-01-02,Premium,799,0,46,18.4,11,TV,North,18-24,"Meta Ads",1,3,0,Education,1.54,1,0.81,7022.48,"Low content relevance",High,Dissatisfied,Mature,Declining,Neutral,None,None
100725,2023-01-22,Premium,799,0.2,33,17.9,5,Mobile,East,18-24,Organic,1,0,0,Drama,1.27,1,0.84,3323.68,"Price too high",Low,Satisfied,Mature,Declining,"No contact",Occasional,Seasonal
100726,2023-07-14,Standard,499,0.3,18,31.9,31,Tablet,North,45-54,Email,0,0,0,Technology,3.15,1,0.61,2457.23,"Low content relevance",Medium,Satisfied,Mature,Increasing,"No contact",None,Seasonal
100727,2023-06-28,Standard,499,0,12,21.7,24,Tablet,West,35-44,Organic,0,1,1,Drama,2.26,1,0.72,1679.02,"Price too high",Low,"Very satisfied",Growth,Declining,Positive,Occasional,None
100728,2024-06-30,Basic,299,0,10,16.8,33,Tablet,North,45-54,Organic,1,1,1,Fitness,2.33,1,0.71,864.35,"Poor app experience",High,Neutral,Growth,Increasing,Negative,None,None
100729,2022-01-25,Standard,499,0.1,24,9.9,54,Tablet,East,35-44,"Google Ads",0,1,0,Technology,2.75,1,0.66,3677.49,"Switched to competitor",High,Dissatisfied,Mature,Stable,Neutral,High,Retention
100730,2023-06-02,Standard,499,0,47,8.7,27,Laptop,North,25-34,Organic,1,1,1,Drama,1.6,1,0.8,4655.68,"Low content relevance",High,Neutral,Mature,Stable,Negative,High,None
100731,2021-09-13,Standard,499,0,17,18.8,3,Tablet,North,18-24,Email,0,1,0,Fitness,1.25,1,0.84,1315.6,"Low usage",Medium,Dissatisfied,Growth,Stable,Positive,Occasional,None
100732,2022-12-10,Basic,299,0,43,32.4,11,Tablet,East,55+,Email,0,2,0,Comedy,2.38,1,0.7,3796.48,"Poor app experience",Medium,Satisfied,Mature,Stable,Positive,High,None
100733,2022-03-26,Standard,499,0,32,28.7,50,Laptop,East,25-34,Email,0,0,0,Technology,3.72,0,0.54,7369.85,Active,Low,"Very satisfied",Mature,Declining,"No contact",Occasional,None
100734,2021-01-10,Basic,299,0,25,47,34,Laptop,North,25-34,"Google Ads",0,1,0,Technology,4.18,0,0.48,3876.61,Active,Low,Neutral,Mature,Increasing,Neutral,High,None
100735,2023-04-04,Premium,799,0.3,7,8.2,52,Laptop,South,45-54,Organic,1,0,0,Drama,2.57,1,0.68,1248.36,"Price too high",Medium,Dissatisfied,Growth,Stable,"No contact",None,Seasonal
100736,2023-03-09,Basic,299,0,20,20.9,9,Laptop,North,35-44,"Meta Ads",1,1,0,Comedy,1.61,1,0.8,1194.52,"Price too high",Medium,Neutral,Mature,Increasing,Positive,Occasional,None
100737,2024-06-19,Premium,799,0.1,29,10,16,Mobile,South,45-54,Organic,0,0,0,Drama,1.24,1,0.85,3208.29,"Price too high",Low,Satisfied,Mature,Stable,"No contact",None,Retention
100738,2024-06-28,Basic,299,0,19,9.6,11,Mobile,West,35-44,"Google Ads",0,0,0,Fitness,1.02,1,0.87,718.94,"Switched to competitor",Low,Satisfied,Mature,Increasing,"No contact",None,None
100739,2023-05-27,Basic,299,0,11,14.1,49,Tablet,West,55+,"Google Ads",1,0,0,Drama,2.81,1,0.65,1146.66,"Switched to competitor",Low,Satisfied,Growth,Increasing,"No contact",Occasional,None
100740,2023-10-26,Standard,499,0,33,62.5,3,Mobile,East,35-44,"Google Ads",0,0,1,Education,3.87,0,0.52,7906.61,Active,Medium,Neutral,Mature,Stable,"No contact",Occasional,None
100741,2024-02-17,Premium,799,0.2,15,25.5,1,Tablet,South,35-44,Referral,0,2,1,Technology,1.57,1,0.81,1867.64,"Low content relevance",Low,"Very satisfied",Growth,Increasing,Positive,None,Referral
100742,2023-10-13,Standard,499,0,31,6.1,1,Mobile,East,18-24,Organic,1,0,0,Fitness,0.41,1,0.95,786.88,"Poor app experience",Low,Neutral,Mature,Increasing,"No contact",None,None
100743,2022-01-09,Basic,299,0,13,25.5,10,Mobile,East,55+,Email,0,3,0,Fitness,1.93,1,0.76,930.76,"Poor app experience",Low,Neutral,Growth,Declining,Negative,High,None
100744,2023-12-25,Basic,299,0,48,32.2,47,Mobile,East,18-24,"Google Ads",0,0,1,Education,3.81,0,0.53,6784.26,Active,High,"Very satisfied",Mature,Declining,"No contact",None,None
100745,2021-05-26,Standard,499,0,19,18,23,Laptop,East,55+,"Meta Ads",0,1,0,Technology,2,1,0.75,2352.61,"Price too high",Low,"Very satisfied",Mature,Declining,Neutral,High,None
100746,2021-08-12,Basic,299,0,6,6.7,8,Laptop,East,18-24,"Google Ads",1,0,0,Education,0.72,1,0.91,160.26,"Switched to competitor",High,"Very satisfied",Growth,Declining,"No contact",None,None
100747,2024-06-16,Basic,299,0.1,28,17.7,10,Tablet,West,45-54,Email,1,1,0,Comedy,1.46,1,0.82,1364.86,"Low content relevance",Medium,Dissatisfied,Mature,Increasing,Neutral,None,Seasonal
100748,2021-06-26,Standard,499,0,22,21.5,32,TV,West,55+,Email,0,1,0,Education,2.57,1,0.68,3500.43,"Price too high",Medium,"Very satisfied",Mature,Increasing,Positive,High,None
100749,2023-05-03,Basic,299,0,28,20.9,19,Laptop,West,55+,"Google Ads",1,0,2,Education,2.01,1,0.75,2087.81,"Switched to competitor",Low,Neutral,Mature,Stable,"No contact",None,None
100750,2024-07-29,Basic,299,0.2,16,15.7,49,Mobile,East,25-34,Referral,1,1,1,Fitness,2.9,1,0.64,1377.03,"Switched to competitor",Medium,Dissatisfied,Growth,Declining,Neutral,None,Seasonal
100751,2021-03-04,Basic,299,0.2,33,1.2,1,Tablet,North,55+,Referral,0,2,0,Education,0.11,1,0.99,107.73,"Low content relevance",Low,"Very satisfied",Mature,Increasing,Negative,None,Seasonal
100752,2024-05-25,Premium,799,0,41,12.2,29,Mobile,West,45-54,"Google Ads",0,0,0,Education,1.89,1,0.77,7681.7,"Low content relevance",Low,Dissatisfied,Mature,Stable,"No contact",Occasional,None
100753,2023-04-07,Basic,299,0.1,45,25.5,23,TV,North,35-44,Referral,0,3,0,Education,2.45,1,0.7,3680.93,"Low content relevance",High,"Very satisfied",Mature,Declining,Positive,High,Seasonal
100754,2023-03-06,Premium,799,0,48,42,57,Laptop,West,25-34,"Google Ads",1,0,1,Technology,4.8,0,0.4,22839.9,Active,Medium,"Very dissatisfied",Mature,Increasing,"No contact",Occasional,None
100755,2022-11-20,Basic,299,0.2,26,11.4,37,Tablet,West,25-34,"Google Ads",0,0,0,Fitness,2.16,1,0.73,1666.68,"Low usage",Low,Neutral,Mature,Stable,"No contact",None,Seasonal
100756,2021-04-15,Premium,799,0.1,23,6.5,1,Mobile,East,45-54,Organic,0,0,1,Comedy,0.43,1,0.95,882.37,"Low content relevance",Medium,"Very dissatisfied",Mature,Stable,"No contact",None,Referral
100757,2024-01-28,Basic,299,0.1,1,25.3,12,Laptop,South,18-24,"Google Ads",1,1,0,Drama,2,1,0.75,66.77,"Low usage",Medium,"Very satisfied",Onboarding,Stable,Negative,None,Referral
100758,2022-05-26,Standard,499,0.1,29,27.1,59,Tablet,East,18-24,Organic,1,0,0,Fitness,3.99,0,0.5,6447.32,Active,High,Dissatisfied,Mature,Stable,"No contact",None,Referral
100759,2022-01-20,Premium,799,0.1,8,11.6,34,TV,West,45-54,"Google Ads",0,0,0,Drama,2.06,1,0.74,1470.32,"Low usage",Medium,Satisfied,Growth,Increasing,"No contact",Occasional,Retention
100760,2022-02-09,Premium,799,0.1,42,28.2,4,Mobile,West,55+,"Meta Ads",0,0,0,Education,1.85,1,0.77,6932.27,"Poor app experience",Low,Satisfied,Mature,Increasing,"No contact",Occasional,Referral
100761,2023-04-03,Premium,799,0,39,8.4,45,Laptop,East,18-24,"Google Ads",1,0,0,Fitness,2.3,1,0.71,8892.1,"Low usage",Low,Satisfied,Mature,Stable,"No contact",Occasional,None
100762,2022-06-02,Premium,799,0,3,8.2,9,Laptop,East,35-44,"Google Ads",0,0,1,Education,0.85,1,0.89,252.79,"Low content relevance",Medium,Satisfied,Onboarding,Declining,"No contact",None,None
100763,2022-04-21,Basic,299,0.2,13,17.5,55,Tablet,East,25-34,Email,0,0,0,Drama,3.25,0,0.6,1253.87,Active,Medium,"Very dissatisfied",Growth,Increasing,"No contact",None,Referral
100764,2022-12-10,Standard,499,0,20,14.6,19,Mobile,South,55+,"Google Ads",0,1,0,Fitness,1.64,1,0.8,2030.67,"Low content relevance",Medium,Neutral,Mature,Declining,Neutral,Occasional,None
100765,2023-02-10,Standard,499,0,43,5.3,30,Tablet,West,55+,"Google Ads",0,0,1,Drama,1.52,1,0.81,4046.48,"Poor app experience",High,Neutral,Mature,Declining,"No contact",High,None
100766,2024-12-31,Premium,799,0.1,5,23.4,9,Laptop,East,35-44,"Google Ads",0,0,1,Technology,1.76,1,0.78,785.12,"Low content relevance",Medium,"Very satisfied",Onboarding,Declining,"No contact",Occasional,Seasonal
100767,2023-11-13,Basic,299,0.3,45,13.8,47,Tablet,South,25-34,"Google Ads",1,1,0,Comedy,2.71,1,0.66,3166.77,"Low content relevance",Medium,Satisfied,Mature,Stable,Positive,None,Seasonal
100768,2023-09-24,Premium,799,0,12,17.1,47,Tablet,North,35-44,Organic,0,1,0,Technology,2.91,1,0.64,3461.67,"Low content relevance",High,Satisfied,Growth,Increasing,Neutral,Occasional,None
100769,2022-11-08,Standard,499,0.2,48,56.9,3,Laptop,West,25-34,Email,0,1,0,Comedy,3.53,0,0.56,8392.12,Active,Low,Neutral,Mature,Stable,Positive,None,Seasonal
100770,2022-12-15,Standard,499,0,17,10.3,34,Tablet,North,18-24,Organic,1,1,0,Fitness,1.98,1,0.75,2083.91,"Poor app experience",Medium,"Very satisfied",Growth,Increasing,Negative,None,None
100771,2021-03-24,Basic,299,0.1,14,27.4,48,Tablet,North,25-34,Organic,0,0,0,Fitness,3.56,0,0.56,1664.01,Active,High,"Very dissatisfied",Growth,Stable,"No contact",High,Seasonal
100772,2024-03-14,Standard,499,0.2,26,7.1,42,Laptop,South,25-34,"Meta Ads",1,1,0,Fitness,2.11,1,0.74,2717.14,"Low content relevance",Medium,Dissatisfied,Mature,Declining,Positive,None,Retention
100773,2024-01-14,Standard,499,0.2,30,13,59,Laptop,West,18-24,"Meta Ads",0,1,0,Fitness,3.14,1,0.61,4665.59,"Low content relevance",Medium,Satisfied,Mature,Increasing,Negative,Occasional,Seasonal
100774,2024-01-07,Standard,499,0.2,42,19,6,Mobile,North,25-34,Organic,0,1,0,Education,1.38,1,0.83,2870.67,"Price too high",Low,Satisfied,Mature,Declining,Positive,None,Referral
100775,2022-04-02,Premium,799,0,45,9,40,Mobile,North,45-54,"Google Ads",0,1,0,Technology,2.14,1,0.73,9546.36,"Switched to competitor",High,Satisfied,Mature,Stable,Negative,None,None
100776,2021-01-01,Standard,499,0,32,48.1,40,TV,West,25-34,Email,0,0,0,Technology,4.49,0,0.44,8895.33,Active,Medium,Neutral,Mature,Stable,"No contact",High,None
100777,2021-02-20,Standard,499,0,30,32,57,Mobile,West,35-44,Email,0,0,1,Drama,4.2,0,0.48,7800.74,Active,High,Dissatisfied,Mature,Stable,"No contact",High,None
100778,2022-11-16,Premium,799,0.2,12,32.6,47,Mobile,North,18-24,"Google Ads",1,0,0,Comedy,3.84,0,0.52,3654.38,Active,Low,Dissatisfied,Growth,Stable,"No contact",None,Seasonal
100779,2022-12-18,Standard,499,0.2,36,14.8,21,Mobile,West,18-24,"Meta Ads",0,0,1,Education,1.73,1,0.79,3084.64,"Poor app experience",Low,Neutral,Mature,Stable,"No contact",Occasional,Retention
100780,2022-03-25,Standard,499,0,19,15.5,22,TV,North,55+,"Meta Ads",0,1,1,Technology,1.81,1,0.78,2129.11,"Low usage",Medium,Neutral,Mature,Stable,Neutral,Occasional,None
100781,2023-05-31,Basic,299,0,44,28,31,TV,West,45-54,Referral,0,1,0,Drama,2.92,1,0.64,4766.19,"Low usage",Low,"Very satisfied",Mature,Stable,Neutral,High,None
100782,2022-05-03,Basic,299,0.2,25,23.3,46,Mobile,South,18-24,"Google Ads",1,0,0,Fitness,3.24,0,0.6,2403.87,Active,High,Neutral,Mature,Declining,"No contact",Occasional,Retention
100783,2021-02-03,Standard,499,0.1,33,18.9,37,Tablet,North,45-54,Referral,0,0,0,Technology,2.61,1,0.68,4799.13,"Price too high",High,"Very satisfied",Mature,Increasing,"No contact",High,Seasonal
100784,2024-10-03,Premium,799,0.1,42,0.9,48,Laptop,North,55+,Email,1,3,0,Drama,1.97,1,0.76,7381.93,"Poor app experience",Medium,Dissatisfied,Mature,Stable,Positive,Occasional,Seasonal
100785,2021-04-05,Basic,299,0.2,21,24,34,TV,East,25-34,Referral,1,1,0,Technology,2.8,1,0.65,1745.03,"Switched to competitor",Low,Neutral,Mature,Stable,Negative,None,Referral
100786,2024-01-01,Basic,299,0,2,11.7,56,Mobile,North,45-54,Referral,0,1,0,Fitness,2.94,1,0.64,218.13,"Low content relevance",Low,"Very dissatisfied",Onboarding,Stable,Negative,High,None
100787,2021-06-03,Standard,499,0,37,2,26,Tablet,South,35-44,"Google Ads",1,0,0,Education,1.16,1,0.86,2657.21,"Poor app experience",Medium,Satisfied,Mature,Increasing,"No contact",High,None
100788,2021-09-07,Basic,299,0.2,21,13,25,TV,North,35-44,Email,0,0,0,Comedy,1.78,1,0.78,1109.34,"Poor app experience",Low,"Very dissatisfied",Mature,Stable,"No contact",Occasional,Retention
100789,2022-11-05,Standard,499,0,26,14.1,28,TV,South,25-34,Organic,1,1,1,Education,1.97,1,0.76,3171.06,"Switched to competitor",High,Satisfied,Mature,Declining,Positive,High,None
100790,2022-03-14,Standard,499,0,32,4.1,16,Mobile,North,45-54,"Google Ads",0,0,0,Education,0.89,1,0.89,1763.22,"Poor app experience",Low,"Very dissatisfied",Mature,Stable,"No contact",Occasional,None
100791,2021-04-28,Basic,299,0,27,30.8,11,TV,South,45-54,"Meta Ads",0,2,0,Comedy,2.29,1,0.72,2293.69,"Price too high",Medium,Neutral,Mature,Stable,Neutral,Occasional,None
100792,2023-02-10,Premium,799,0,17,19.3,24,TV,West,25-34,Email,1,1,0,Comedy,2.12,1,0.74,3572.7,"Price too high",High,Neutral,Growth,Increasing,Neutral,None,None
100793,2024-08-22,Standard,499,0,4,13.4,56,TV,West,25-34,"Google Ads",0,2,0,Comedy,3.04,1,0.62,752.83,"Price too high",Medium,Dissatisfied,Onboarding,Stable,Positive,None,None
100794,2021-09-25,Standard,499,0.2,39,16.9,10,Laptop,East,25-34,"Google Ads",0,0,1,Technology,1.41,1,0.83,2723.57,"Poor app experience",High,Satisfied,Mature,Declining,"No contact",Occasional,Seasonal
100795,2023-12-14,Basic,299,0.3,15,9.7,54,Tablet,South,25-34,"Meta Ads",0,0,1,Technology,2.74,1,0.66,1067.27,"Price too high",High,Neutral,Growth,Increasing,"No contact",None,Seasonal
